年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.05,3.01,11.8,7.96,4.5
2019,2.44,8.03,35.94,20.04,4.5
2018,0.48,1.24,6.33,3.31,2.0
2017,0.97,4.09,19.72,12.03,3.5
2016,0.49,2.39,13.09,6.72,2.0
