季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,6.33,0.3,1.39,0.59
2020Q4,6.08,-0.13,-0.66,-0.27
2020Q3,6.19,0.34,1.75,0.71
2020Q2,5.92,0.82,3.87,1.69
2020Q1,7.76,0.62,3.04,1.42
2019Q4,7.26,1.18,5.5,2.54
2019Q3,6.41,0.84,4.04,1.86
2019Q2,5.78,1.14,5.13,2.46
2019Q1,8.48,0.91,3.72,1.82
2018Q4,7.83,1.81,7.9,3.54
2018Q3,6.53,1.6,7.88,3.28
2018Q2,5.34,1.56,7.07,3.24
2018Q1,7.15,0.49,2.13,1.11
2017Q4,6.81,1.13,5.03,2.67
2017Q3,6.03,1.25,6.01,3.15
2017Q2,5.14,1.35,6.7,3.53
2017Q1,5.45,1.11,4.96,2.58
2016Q4,4.74,1.69,7.89,3.85
2016Q3,3.68,1.23,6.08,2.91
2016Q2,2.9,1.12,5.71,2.82
2016Q1,2.57,0.48,2.45,1.2
2015Q4,2.26,0.54,2.8,1.31
2015Q3,1.93,0.69,3.75,1.67
2015Q2,1.49,-0.03,-0.15,-0.06
2015Q1,1.83,0.04,0.19,0.08
2014Q4,1.8,0.22,1.18,0.53
2014Q3,1.68,0.29,1.63,0.72
2014Q2,1.5,0.5,2.86,1.26
