年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,18.5,0.81,5.18,2.45,0.5
2019,17.41,0.94,5.82,3.03,0.6
2018,18.96,1.69,10.25,5.03,1.3
2017,17.92,1.98,12.03,5.59,1.5
2016,14.09,-1.31,-7.44,-2.86,0.98
2015,24.08,1.42,7.13,3.57,1.2
2014,21.11,0.44,2.32,1.23,0.5
2013,22.79,6.37,29.68,12.78,0.25
