年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,6.58,3.55,11.74,9.76,4.0
2019,5.47,3.34,11.34,9.69,3.0
2018,4.5,2.84,9.76,8.24,2.6
2017,3.68,2.18,7.22,6.11,2.5
2016,4.16,3.06,11.29,9.61,3.0
2015,4.44,3.52,12.79,10.98,3.5
2014,4.75,4.12,15.53,13.14,4.0
2013,4.37,4.6,18.2,14.77,3.0
