季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.92,-0.14,-1.24,-0.47
2020Q4,-0.78,-0.86,-7.57,-2.99
2020Q3,0.13,-0.38,-3.03,-1.22
2020Q2,0.52,0.04,0.53,0.22
2020Q1,-2.09,0.1,0.63,0.26
2019Q4,-2.19,-0.28,-1.49,-0.61
2019Q3,-1.91,-0.12,-0.39,-0.16
2019Q2,-1.71,-0.39,-2.69,-1.12
2019Q1,-12.54,-0.13,-0.47,-0.19
2018Q4,-12.41,-0.14,-0.28,-0.12
2018Q3,-11.91,-0.31,-1.61,-0.72
2018Q2,-11.37,0.03,0.07,0.03
2018Q1,-11.44,0.01,0.0,0.0
2017Q4,-11.79,0.55,5.32,2.37
2017Q3,-12.35,0.95,6.22,2.74
2017Q2,-13.3,0.72,5.36,2.4
2017Q1,-14.07,0.85,6.44,2.75
2016Q4,-14.49,0.21,2.06,0.83
2016Q3,-14.26,0.56,3.34,1.43
2016Q2,-14.84,0.42,2.39,0.99
2016Q1,-15.27,0.59,4.08,1.55
2015Q4,-15.86,0.64,5.58,1.9
2015Q3,-16.5,0.04,1.79,0.54
2015Q2,-16.54,-0.03,0.2,0.06
2015Q1,-16.5,-0.54,-2.71,-0.85
2014Q4,-15.96,-0.15,-0.3,-0.08
2014Q3,-15.82,0.01,0.52,0.11
2014Q2,-15.83,0.16,3.45,0.73
