年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,10.16,3.42,13.46,6.8,1.5
2019,6.56,1.01,4.18,2.67,0.29
2018,5.71,0.35,1.75,1.34,0.25
2017,5.99,2.61,12.5,6.15,0.6
2016,3.91,1.94,9.06,5.01,0.39
2015,2.09,-3.54,-15.34,-5.42,0.0
2014,5.25,-0.79,-3.14,-0.29,0.0
