年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.74,-0.9,-7.93,-5.14,0.0
2019,1.36,-0.13,-1.13,-0.62,0.0
2018,1.94,0.83,6.6,4.54,0.73
2017,1.35,-0.81,-6.41,-4.68,0.0
2016,2.59,1.19,8.63,6.72,1.0
2015,2.47,0.6,4.32,3.37,1.0
2014,2.9,0.56,3.48,2.7,1.0
2013,3.38,0.76,4.43,3.39,0.6
