季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,9.96,0.28,1.2,0.59
2020Q4,9.75,0.8,3.54,1.68
2020Q3,9.14,0.22,1.01,0.48
2020Q2,8.97,0.23,0.96,0.5
2020Q1,11.84,0.84,3.32,1.79
2019Q4,11.2,0.67,2.72,1.39
2019Q3,10.74,1.03,4.28,2.08
2019Q2,9.96,1.53,6.22,3.27
2019Q1,11.69,1.5,5.98,3.34
2018Q4,10.55,0.95,4.0,2.08
2018Q3,9.85,0.58,2.49,1.18
2018Q2,9.41,1.39,5.61,2.75
2018Q1,12.32,1.27,4.87,2.56
2017Q4,11.35,1.54,6.24,3.18
2017Q3,10.31,1.56,6.7,3.17
2017Q2,9.13,1.63,6.76,3.3
2017Q1,11.85,1.82,7.25,3.8
2016Q4,10.46,1.94,8.26,4.16
2016Q3,9.2,1.03,4.62,2.17
2016Q2,8.42,1.5,6.37,3.15
2016Q1,11.08,2.05,8.39,4.36
2015Q4,9.52,1.01,4.39,2.2
2015Q3,8.91,1.43,6.51,3.09
2015Q2,7.82,1.22,5.38,2.59
2015Q1,10.16,2.24,9.63,4.93
2014Q4,8.46,1.14,5.28,2.63
2014Q3,7.73,1.19,5.85,2.75
2014Q2,6.82,1.21,5.74,2.74
