年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.83,0.52,4.71,3.12,0.2
2019,2.48,0.42,4.4,2.94,0.03
2018,1.8,0.22,2.37,1.8,0.0
2017,1.92,0.22,2.22,1.75,0.02
2016,1.37,0.27,2.48,2.0,0.0
2015,0.94,0.02,0.18,0.45,0.0
2014,0.89,0.15,1.35,1.33,0.0
2013,0.65,0.07,0.65,0.9,0.0
