年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,28.55,17.9,20.24,8.88,12.0
2019,26.99,19.16,23.35,10.77,15.0
2018,24.83,19.52,25.39,10.96,15.0
2017,20.57,18.17,24.42,9.68,13.0
2016,15.98,9.45,14.09,5.35,8.01
2015,14.52,9.02,14.76,5.64,6.0
2014,11.3,2.06,3.2,1.33,2.0
2013,15.0,10.11,16.28,6.76,10.0
