年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,11.12,4.61,6.06,2.6,4.3
2019,10.45,4.77,7.92,3.72,4.44
2018,9.71,4.52,8.51,4.2,4.39
2017,10.25,6.01,13.6,6.97,5.5
2016,8.05,4.2,11.67,5.83,3.5
2015,5.07,0.45,4.8,2.44,1.0
2014,11.12,9.14,17.95,9.54,8.09
2013,12.41,13.64,23.1,13.2,12.27
