季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.15,-0.75,-2.73,-1.13
2020Q4,3.6,-1.67,-5.85,-2.67
2020Q3,4.6,-0.69,-2.36,-1.06
2020Q2,5.02,-0.43,-1.43,-0.63
2020Q1,5.45,0.23,0.75,0.32
2019Q4,5.32,1.33,4.21,1.44
2019Q3,4.64,1.47,5.55,1.53
2019Q2,3.91,1.93,7.44,2.0
2019Q1,3.69,-0.5,-1.96,-0.56
2018Q4,3.94,1.66,6.75,1.96
2018Q3,3.11,1.1,4.67,1.32
2018Q2,2.56,1.35,5.89,1.7
2018Q1,1.89,-2.28,-9.77,-2.87
2017Q4,3.03,-0.41,-1.67,-0.56
2017Q3,3.23,0.21,0.87,0.33
2017Q2,3.12,0.35,1.43,0.57
2017Q1,4.05,-0.93,-3.53,-1.51
2016Q4,4.52,0.23,0.83,0.34
2016Q3,4.41,0.18,0.7,0.27
2016Q2,4.33,2.02,7.93,2.84
2016Q1,3.44,0.13,0.47,0.18
2015Q4,4.71,0.74,2.62,1.02
2015Q3,4.38,2.45,8.7,3.29
2014Q4,2.75,4.18,18.6,6.73
2013Q4,1.17,,,
