年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.57,1.69,8.68,6.65,1.0
2019,0.42,1.22,6.53,5.37,0.98
2018,0.32,1.24,6.89,5.58,0.75
2017,0.25,1.15,6.42,5.09,0.62
2016,0.31,1.82,19.8,15.72,1.41
