年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-4.87,1.85,22.16,10.49,0.0
2019,-10.85,0.6,8.35,4.22,0.0
2018,-13.26,1.58,24.6,9.04,0.0
2017,-18.34,1.95,41.75,11.33,0.0
2016,-24.69,0.04,1.24,1.2,0.0
2015,-46.57,-3.13,-92.29,-17.36,0.0
2014,-18.54,-2.06,-35.11,-7.61,0.0
2013,-8.25,-1.34,-17.29,-3.94,0.0
