季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.16,1.39,7.24,4.09
2020Q4,6.51,1.57,8.09,4.98
2020Q3,5.49,1.38,7.68,4.9
2020Q2,4.6,0.69,4.04,2.46
2020Q1,4.16,1.38,7.93,5.1
2019Q4,5.21,0.7,3.94,2.81
2019Q3,4.71,1.01,5.94,3.9
2019Q2,4.06,1.14,6.57,4.2
2019Q1,5.26,1.33,7.54,5.16
2018Q4,4.4,1.3,7.98,5.46
2018Q3,3.56,1.15,7.61,4.95
2018Q2,2.82,1.39,9.35,6.3
2018Q1,3.22,0.64,4.31,3.08
2017Q4,2.77,0.96,6.85,4.79
2017Q3,2.15,0.6,4.52,3.12
2017Q2,1.76,0.54,3.92,2.84
2017Q1,2.71,0.09,0.6,0.45
2016Q4,2.65,1.07,7.72,5.75
2016Q3,1.96,0.32,2.43,1.75
2016Q2,1.75,0.53,3.89,2.84
2016Q1,2.7,0.67,4.78,3.69
2015Q4,2.27,0.94,7.04,5.39
2015Q3,1.67,1.11,9.06,7.03
2015Q2,0.95,0.59,5.21,4.06
2015Q1,0.57,0.48,4.42,3.49
2014Q4,0.26,0.58,5.65,4.5
2014Q3,-0.13,0.53,5.46,4.19
2014Q2,-0.47,0.49,5.33,4.07
