年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.16,6.29,25.48,14.58,6.0
2019,5.54,5.69,24.02,12.68,5.0
2018,3.22,3.68,18.34,8.04,3.0
2017,1.71,4.61,37.86,17.38,0.0
