年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,11.67,-2.65,-9.66,-9.3,0.0
2019,18.75,10.46,41.34,39.85,0.0
2018,9.13,-0.75,-3.67,-3.38,5.0
2017,9.82,-0.07,-0.35,-0.33,0.0
2016,10.35,0.28,1.29,1.19,0.0
2015,10.56,0.01,0.03,0.03,0.5
2014,11.01,0.01,0.04,0.03,0.5
2013,11.46,0.02,0.08,0.07,0.5
2012,11.91,-0.09,-0.39,-0.37,0.5
