季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,18.51,1.83,3.59,1.64
2020Q4,17.61,2.51,4.74,2.25
2020Q3,16.41,2.06,3.96,1.86
2020Q2,15.4,1.38,2.8,1.33
2020Q1,17.27,1.72,3.49,1.72
2019Q4,16.43,2.16,4.27,2.04
2019Q3,15.39,2.87,5.5,2.5
2019Q2,13.99,2.15,4.1,1.95
2019Q1,16.12,1.48,3.02,1.58
2018Q4,15.4,1.95,3.85,2.01
2018Q3,14.44,2.45,4.83,2.22
2018Q2,13.24,2.51,4.89,2.05
2018Q1,14.95,2.58,4.98,2.05
2017Q4,13.68,3.4,6.7,2.71
2017Q3,12.03,2.66,5.68,2.33
2017Q2,10.73,1.52,3.08,1.41
2017Q1,13.9,1.95,3.95,1.97
2016Q4,12.94,2.67,6.06,3.06
2016Q3,11.65,2.32,4.97,2.34
2016Q2,10.51,3.22,6.37,3.06
2016Q1,15.31,3.21,5.96,3.14
2015Q4,13.73,3.6,7.12,3.59
2015Q3,11.98,5.14,11.16,5.02
2015Q2,9.46,4.0,8.68,3.98
2015Q1,12.15,3.85,8.17,4.07
2014Q4,10.27,3.49,7.99,3.86
2014Q3,8.56,3.25,8.12,3.77
2014Q2,6.98,3.34,8.39,4.14
