季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-5.04,0.06,0.9,0.43
2020Q4,-5.14,-0.1,-1.46,-0.81
2020Q3,-4.99,-0.04,-0.66,-0.43
2020Q2,-4.9,-0.24,-3.53,-2.31
2020Q1,-4.54,-0.26,-3.84,-2.5
2019Q4,-4.14,-0.7,-11.84,-7.88
2019Q3,-3.08,-0.43,-5.67,-3.98
2019Q2,-2.43,-0.39,-5.59,-4.03
2019Q1,-1.84,-0.36,-4.53,-3.43
2018Q4,-1.13,-0.64,-7.04,-5.37
2018Q3,-0.17,-0.34,-3.4,-2.52
2018Q2,-5.9,-0.03,-0.29,-0.22
2018Q1,-5.73,-0.21,-2.09,-1.56
2017Q4,-5.89,-0.53,-6.49,-4.76
2017Q3,-4.76,-0.21,-1.99,-1.46
2017Q2,-4.43,-0.07,-0.87,-0.62
2017Q1,-4.59,-0.45,-4.9,-3.42
2016Q4,-3.64,-1.12,-13.74,-9.37
2016Q3,-1.24,-0.18,-2.09,-1.44
2016Q2,-0.82,-0.12,-1.27,-0.89
2016Q1,-1.11,0.0,-0.33,-0.21
2015Q4,-1.12,-0.87,-7.22,-4.29
2015Q3,0.55,0.15,1.27,0.8
2015Q2,0.27,4.16,43.36,23.95
2015Q1,-7.94,-0.42,-5.61,-2.41
2014Q4,-7.13,-0.14,-1.74,-0.79
2014Q3,-6.89,-0.13,-1.77,-0.85
2014Q2,-6.64,-0.53,-6.59,-3.12
