季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.48,0.27,0.94,0.63
2020Q4,7.11,0.71,2.32,1.62
2020Q3,6.61,0.75,2.38,1.55
2020Q2,6.09,0.37,1.26,0.76
2020Q1,5.83,1.4,4.17,2.5
2019Q4,7.67,2.19,6.42,3.84
2019Q3,6.19,2.03,6.24,3.67
2019Q2,4.81,1.52,4.81,3.01
2019Q1,5.56,0.91,2.88,1.91
2018Q4,4.93,1.25,3.66,2.37
2018Q3,4.04,0.76,2.76,1.7
2018Q2,3.51,0.85,2.97,1.84
2018Q1,4.72,0.67,2.38,1.53
2017Q4,4.26,0.97,3.3,2.16
2017Q3,3.6,1.37,4.96,3.11
2017Q2,2.66,0.58,2.19,1.42
2017Q1,4.75,0.41,1.4,0.97
2016Q4,4.47,0.65,2.01,1.35
2016Q3,4.22,1.04,3.55,2.28
2016Q2,3.53,1.54,4.94,3.29
2016Q1,4.93,1.51,4.67,3.32
2015Q4,4.26,1.45,4.54,3.23
2015Q3,3.29,1.57,5.82,4.09
2015Q2,2.22,0.6,2.17,1.56
2015Q1,3.73,0.72,2.67,1.99
2014Q4,3.23,1.1,3.36,2.32
2014Q3,2.6,1.03,3.63,2.25
2014Q2,2.05,0.79,3.0,1.99
