季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-9.95,-0.14,-0.4,-0.21
2020Q4,-8.92,-0.45,-3.11,-1.64
2020Q3,-5.85,-0.28,-1.16,-0.62
2020Q2,-62.96,-0.22,-0.86,-0.46
2020Q1,-61.41,-0.34,-2.33,-1.25
2019Q4,-59.05,-1.34,-16.86,-9.3
2019Q3,-41.15,-0.13,-1.05,-0.6
2019Q2,-39.44,-0.12,-1.17,-0.67
2019Q1,-37.95,-0.16,-1.6,-0.91
2018Q4,-35.84,-0.39,-3.98,-2.32
2018Q3,-30.54,-0.15,-0.99,-0.6
2018Q2,-76.79,-0.19,-1.46,-0.9
2018Q1,-62.47,-0.21,-2.46,-1.54
2017Q4,-48.26,-0.68,-7.56,-4.8
2017Q3,-34.98,-0.37,-2.62,-1.73
2017Q2,-30.3,-0.31,-1.97,-1.32
2017Q1,-26.38,-0.23,-2.36,-1.55
2016Q4,-22.41,-0.54,-7.39,-4.8
2016Q3,-12.82,-0.23,-2.01,-1.31
2016Q2,-93.52,-0.24,-2.16,-1.42
2016Q1,-89.39,-0.19,-2.51,-1.65
2015Q4,-84.61,-0.34,-4.6,-2.99
2015Q3,-75.84,-0.22,-2.69,-1.74
2015Q2,-69.9,0.01,0.13,0.08
2015Q1,-71.5,-0.28,-3.4,-2.13
2014Q4,-64.26,-0.35,-4.85,-3.06
2014Q3,-55.01,-0.24,-2.8,-1.79
2014Q2,-48.86,-0.37,-4.13,-2.67
