年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,9.98,2.73,10.41,4.5,1.5
2019,8.65,1.92,8.62,4.2,1.1
2018,7.9,1.96,8.56,4.58,1.0
2017,7.2,1.86,8.34,4.31,1.0
2016,6.73,2.4,10.23,4.81,0.0
2015,5.78,2.9,13.11,6.15,0.0
2014,4.28,,,,
