年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.74,-0.11,-0.56,0.4,0.0
2019,2.82,-0.26,-1.29,0.16,0.0
2018,3.81,1.11,5.28,3.03,0.65
2017,2.69,0.61,2.97,1.9,0.55
2016,2.83,0.69,3.41,2.23,0.7
2015,2.95,1.12,6.04,3.63,0.8
2014,3.09,1.76,10.46,5.9,1.2
2013,2.3,1.5,10.62,6.12,0.6
