季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,8.42,0.89,4.29,3.55
2020Q4,7.7,1.01,5.12,4.23
2020Q3,6.89,1.24,6.68,5.19
2020Q2,5.89,0.98,5.17,4.02
2020Q1,7.52,0.98,5.05,4.16
2019Q4,6.73,0.94,5.06,4.16
2019Q3,5.97,1.05,5.98,4.63
2019Q2,5.12,0.89,4.95,3.84
2019Q1,6.67,0.66,3.54,2.92
2018Q4,6.14,0.7,3.94,3.23
2018Q3,5.57,0.82,4.77,3.65
2018Q2,4.91,0.77,4.3,3.34
2018Q1,6.71,0.76,4.11,3.44
2017Q4,6.09,1.01,5.72,4.72
2017Q3,5.28,0.82,4.92,3.94
2017Q2,4.61,0.74,4.46,3.6
2017Q1,5.9,0.7,4.24,3.5
2016Q4,5.34,0.79,4.51,3.72
2016Q3,4.76,0.78,5.16,4.08
2016Q2,4.13,0.74,4.37,3.46
2016Q1,5.04,0.69,3.97,3.28
2015Q4,4.54,0.64,3.85,3.17
2015Q3,4.07,0.79,4.99,3.97
2015Q2,3.5,0.6,3.74,3.0
2015Q1,4.15,0.48,2.94,2.45
2014Q4,3.81,0.47,2.99,2.48
2014Q3,3.47,0.58,3.81,3.0
2014Q2,3.04,0.42,2.66,2.12
