年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-0.98,-5.64,-32.49,-18.24,0.0
2019,-0.24,-3.92,-17.75,-12.88,0.0
2018,-1.19,-3.98,-29.73,-24.65,0.0
2017,-0.086,-0.81,-4.68,-3.95,0.0
2016,0.1,-0.84,-4.82,-4.12,0.0
2015,0.29,0.07,0.4,0.34,0.0
2014,0.42,0.9,4.42,3.53,0.0
2013,1.36,6.82,39.21,30.24,6.08
2012,0.77,5.42,41.71,27.57,3.56
