季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.3,1.28,4.21,1.22
2020Q4,6.39,1.67,5.81,1.68
2020Q3,5.21,1.66,6.2,1.68
2020Q2,4.03,0.73,2.58,0.73
2020Q1,7.65,1.6,5.36,1.62
2019Q4,6.52,1.86,6.22,1.79
2019Q3,5.3,1.76,6.67,1.71
2019Q2,4.15,1.69,6.91,1.73
2019Q1,6.28,2.01,7.12,2.48
2018Q4,5.1,2.8,10.93,5.47
2018Q3,3.48,1.92,8.88,3.93
2018Q2,2.35,1.6,7.85,3.32
2018Q1,4.27,1.34,6.4,3.14
2017Q4,4.24,1.76,7.03,3.79
2017Q3,3.44,1.37,7.38,3.84
2017Q2,2.66,1.45,6.8,3.49
2017Q1,2.42,1.06,5.0,2.64
2016Q4,1.94,1.05,4.62,2.39
2016Q3,1.53,1.22,5.72,3.01
2016Q2,1.06,0.98,5.23,2.98
2016Q1,1.81,0.75,3.37,1.8
2015Q4,1.58,1.03,5.53,2.74
2015Q3,1.27,0.91,5.19,2.69
2015Q2,0.99,1.16,6.67,3.69
2015Q1,1.44,1.23,7.31,4.22
2014Q4,1.07,0.82,4.6,2.3
2014Q3,0.88,1.24,11.61,4.91
2014Q2,0.54,1.29,12.69,5.41
