季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1.05,0.08,-0.31,-0.13
2020Q4,1.03,1.07,6.07,2.37
2020Q3,0.78,1.09,7.36,2.86
2020Q2,0.52,0.09,0.09,0.04
2020Q1,1.02,0.35,1.87,0.86
2019Q4,0.94,0.72,4.42,2.13
2019Q3,0.77,1.38,8.6,4.31
2019Q2,0.64,1.09,7.28,3.85
2019Q1,0.61,0.71,5.07,2.71
2018Q4,0.45,1.2,9.06,4.85
2018Q3,0.16,0.77,6.39,3.53
2018Q2,-0.019,0.37,3.0,1.78
2018Q1,0.13,-0.77,-6.54,-4.09
2017Q4,0.31,0.05,0.42,0.25
2017Q3,0.3,0.26,2.24,1.31
2017Q2,0.25,0.3,2.76,1.55
2017Q1,0.18,0.83,8.01,4.43
2016Q4,0.008,0.09,12.88,7.17
2016Q3,0.0,0.0,,
