季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.97,0.11,0.25,0.17
2020Q4,5.9,0.45,1.45,0.98
2020Q3,5.63,0.13,0.35,0.24
2020Q2,5.52,0.23,0.66,0.47
2020Q1,6.48,0.03,-0.04,-0.03
2019Q4,6.46,0.82,2.57,1.91
2019Q3,5.97,0.56,1.77,1.32
2019Q2,5.63,0.51,1.59,1.21
2019Q1,6.05,0.4,1.21,0.93
2018Q4,5.81,0.46,1.47,1.09
2018Q3,5.53,0.42,1.33,0.96
2018Q2,5.28,0.39,1.23,0.89
2018Q1,6.26,0.11,0.26,0.19
2017Q4,6.19,0.61,1.92,1.38
2017Q3,5.82,0.85,2.83,2.04
2017Q2,5.3,0.85,2.88,2.09
2017Q1,5.46,0.45,1.48,1.08
2016Q4,5.18,0.54,1.9,1.38
2016Q3,4.87,0.59,2.07,1.54
2016Q2,4.51,0.25,0.89,0.67
2016Q1,4.5,0.16,0.56,0.42
2015Q4,4.41,0.21,0.74,0.51
2015Q3,4.28,0.14,0.49,0.32
2015Q2,4.2,-0.04,-0.15,-0.1
2015Q1,5.14,-0.01,-0.02,-0.01
2014Q4,5.14,-0.1,-0.36,-0.24
2014Q3,5.22,0.32,1.15,0.76
2014Q2,5.02,0.22,0.75,0.51
