年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.46,14.66,72.49,29.21,9.0
2019,2.43,4.2,27.62,12.8,2.7
2018,1.85,3.06,22.77,10.03,2.3
2017,1.59,3.18,23.08,11.67,2.27
2016,1.21,2.48,19.17,10.57,2.01
2015,0.77,1.97,16.05,8.32,1.2
2014,0.27,0.91,8.08,4.28,0.38
2013,-0.65,-1.09,-9.35,-4.39,0.0
