年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.55,1.12,4.68,3.4,1.0
2019,7.5,4.38,17.38,12.86,3.99
2018,6.43,4.76,20.09,14.71,3.47
2017,4.61,3.25,15.58,11.11,2.48
2016,3.62,2.55,13.99,8.77,1.6
