年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.9,1.06,3.09,2.42,2.0
2019,2.17,1.85,5.28,2.93,1.99
2018,2.26,2.23,6.28,3.36,2.0
2017,0.98,2.52,6.41,3.71,4.14
2016,2.58,2.82,6.97,4.29,4.14
2015,1.67,1.91,5.08,3.14,2.0
