年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,7.14,0.5,1.78,1.29,0.25
2019,6.72,0.81,4.07,2.68,0.23
2018,5.4,1.01,4.46,2.55,0.09
2017,2.89,-1.52,-6.57,-2.09,0.0
2016,6.27,-2.77,-13.75,-5.66,0.0
2015,14.73,1.12,3.81,2.3,0.5
2014,16.46,3.31,13.75,8.1,2.1
2013,13.19,2.1,9.35,6.39,1.5
