季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,12.5,0.31,1.14,0.75
2020Q4,12.1,0.32,1.21,0.78
2020Q3,11.7,0.72,2.81,1.85
2020Q2,10.78,0.55,2.15,1.52
2020Q1,11.62,-0.08,-0.33,-0.25
2019Q4,11.73,-0.12,-0.46,-0.34
2019Q3,11.88,0.68,2.63,1.82
2019Q2,11.01,0.58,2.21,1.57
2019Q1,11.93,0.31,1.17,0.85
2018Q4,11.54,0.41,1.61,1.11
2018Q3,10.99,0.77,3.03,2.04
2018Q2,10.01,0.4,1.54,1.08
2018Q1,11.53,0.04,0.14,0.1
2017Q4,11.52,0.0,0.0,0.0
2017Q3,11.5,0.78,2.97,2.16
2017Q2,10.51,0.5,1.9,1.4
2017Q1,11.91,0.37,1.39,1.05
2016Q4,11.43,0.3,1.13,0.82
2016Q3,11.04,1.02,3.88,2.76
2016Q2,9.74,0.56,2.07,1.57
2016Q1,11.31,0.14,0.5,0.39
2015Q4,11.13,0.03,0.09,0.07
2015Q3,11.11,1.11,4.01,2.81
2015Q2,9.7,0.66,2.37,1.7
2015Q1,11.27,0.52,1.79,1.33
2014Q4,10.62,0.3,1.05,0.74
2014Q3,10.22,0.95,3.49,2.36
2014Q2,9.01,0.63,2.3,1.58
