季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.74,0.31,1.4,0.73
2020Q4,3.63,0.36,1.66,0.84
2020Q3,3.47,-0.02,-0.11,-0.05
2020Q2,3.48,-1.15,-5.06,-2.32
2020Q1,4.07,-0.64,-2.64,-1.31
2019Q4,4.3,0.06,0.24,0.13
2019Q3,4.3,-0.25,-1.0,-0.54
2019Q2,4.4,0.09,0.33,0.18
2019Q1,4.73,0.66,2.47,1.45
2018Q4,4.49,0.93,3.44,1.91
2018Q3,4.2,0.82,3.37,1.65
2018Q2,3.93,0.14,0.58,0.29
2018Q1,4.21,0.73,2.85,1.45
2017Q4,4.02,1.1,4.48,2.28
2017Q3,3.64,1.26,5.43,2.69
2017Q2,3.23,0.83,3.29,1.63
2017Q1,3.43,0.0,0.02,0.01
2016Q4,3.43,3.11,12.37,6.71
2016Q2,3.02,1.26,,
2015Q4,3.04,1.93,7.34,3.94
2015Q2,2.4,25.68,56.79,0.48
2014Q4,2.17,25.5,58.29,0.13
2014Q2,1.42,20.73,51.55,0.13
