年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.83,1.44,8.39,3.36,1.0
2019,3.38,2.8,14.43,6.04,1.0
2018,3.35,3.22,17.2,9.22,2.75
2017,3.04,3.48,19.79,12.48,2.75
2016,2.4,3.18,20.08,10.58,2.5
2015,1.97,3.02,24.13,9.82,2.5
