年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,815.2,1.99,9.92,1.31,1.2
2019,697.0,1.75,9.09,1.49,0.65
2018,601.1,1.6,8.82,1.43,0.9
2017,509.3,1.36,7.82,1.29,0.56
2016,404.4,1.12,6.86,1.28,0.45
2015,314.6,1.01,6.27,1.41,0.36
2014,301.2,1.62,9.48,2.09,0.62
2013,226.9,0.78,5.01,1.39,0.65
