年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.43,-2.23,-14.78,-4.55,0.0
2019,1.95,-0.95,-5.21,-1.36,0.0
2018,3.6,2.21,11.74,5.51,1.5
2017,3.48,2.24,13.13,6.33,2.0
2016,2.97,2.71,19.33,9.26,1.5
2015,1.91,2.82,22.86,10.57,1.0
