季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,3.26,-0.07,-0.3,-0.28
2020Q4,4.61,-0.06,-0.28,-0.27
2020Q3,4.39,0.65,3.07,2.87
2020Q2,3.35,-0.07,-0.32,-0.29
2020Q1,3.43,-0.04,-0.21,-0.19
2019Q4,5.1,-0.06,-0.24,-0.23
2019Q3,4.9,0.76,3.41,3.15
2019Q2,4.02,0.0,-0.01,-0.01
2019Q1,5.19,-0.02,-0.07,-0.06
2018Q4,5.21,-0.05,-0.21,-0.2
2018Q3,4.51,0.8,3.25,3.02
2018Q2,3.58,-0.02,-0.06,-0.06
2018Q1,5.68,0.02,0.09,0.09
2017Q4,5.66,0.26,1.01,0.97
2017Q3,5.36,0.85,3.32,3.08
2017Q2,4.37,-0.02,-0.06,-0.06
2017Q1,6.71,0.63,2.41,2.31
2016Q4,5.98,-0.04,-0.13,-0.13
2016Q3,6.01,1.51,5.9,5.43
2016Q2,4.27,0.26,1.05,0.97
2016Q1,6.39,0.29,1.15,1.1
2015Q4,6.06,0.12,0.52,0.5
2015Q3,5.94,1.12,4.39,4.05
2015Q2,4.64,0.6,2.13,1.98
2015Q1,6.04,0.14,0.5,0.48
2014Q4,5.87,0.15,0.55,0.53
2014Q3,5.7,1.17,4.13,3.82
2014Q2,4.35,0.55,1.91,1.77
