年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,18.21,4.44,8.79,6.41,2.2
2019,16.67,3.74,7.74,5.77,1.7
2018,15.48,3.12,6.64,4.93,1.6
2017,14.4,2.39,5.26,3.98,1.2
2016,13.62,1.67,3.64,2.91,1.0
2015,13.83,3.16,6.77,5.59,2.0
2014,13.47,4.91,10.91,8.91,2.5
2013,12.09,4.6,11.0,8.92,2.5
