年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.28,0.19,1.62,1.43,0.18
2019,1.43,0.45,3.75,3.29,0.4
2018,1.38,0.43,3.64,3.17,0.39
2017,1.37,0.47,3.94,3.44,0.41
2016,1.32,0.43,3.62,3.16,0.38
2015,1.36,0.49,4.63,4.02,0.49
2014,1.29,0.49,4.18,3.61,0.44
2013,1.21,0.5,4.29,3.68,0.38
