季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-0.31,0.54,5.94,2.09
2020Q4,-0.54,-0.06,-0.64,-0.23
2020Q3,-0.53,0.14,1.59,0.55
2020Q2,-5.88,-0.24,-6.09,-2.2
2020Q1,-5.64,-0.77,-8.01,-3.01
2019Q4,-5.31,-0.49,-10.44,-4.11
2019Q3,-4.84,-0.31,-6.09,-2.51
2019Q2,-4.54,-0.17,-3.18,-1.36
2019Q1,-4.37,-0.27,-4.79,-2.09
2018Q4,-4.12,-0.22,-3.67,-1.6
2018Q3,-3.91,-0.04,-0.75,-0.32
2018Q2,-3.87,-0.02,-0.35,-0.15
2018Q1,-4.48,0.05,0.86,0.35
2017Q4,-4.53,-0.02,-0.31,-0.12
2017Q3,-4.52,0.02,0.34,0.13
2017Q2,-4.54,-0.25,-4.08,-1.53
2017Q1,-4.3,-0.45,-6.96,-2.5
2016Q4,-3.87,-0.1,-1.43,-0.51
2016Q3,-3.78,-1.85,-24.15,-9.38
2016Q2,-19.92,-0.91,-10.03,-4.17
2016Q1,-19.51,-0.41,-11.66,-4.96
2015Q4,-18.38,-1.63,-35.98,-17.12
2015Q3,-13.91,-0.82,-14.24,-7.39
2015Q2,-11.65,-0.66,-10.21,-5.51
2015Q1,-10.31,-0.5,-7.04,-3.71
2014Q4,-8.94,-1.08,-13.75,-7.08
2014Q3,-5.96,-0.36,-4.24,-2.26
2014Q2,-4.96,-0.28,-3.12,-1.72
