年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,1.62,0.32,2.62,1.77,0.15
2019,1.29,0.37,2.74,1.73,0.08
2018,1.29,0.13,0.98,1.59,1.0
2017,2.26,1.14,8.42,5.74,1.25
2016,2.77,1.85,14.2,9.18,0.0
2015,0.42,,,,0.0
