年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,5.73,4.86,19.99,14.52,4.2
2019,4.56,2.11,9.28,7.02,1.6
2018,4.29,1.63,6.75,5.34,1.3
2017,3.82,0.68,2.88,2.3,0.55
2016,4.26,2.03,8.44,6.56,1.82
2015,4.4,2.67,11.45,8.85,2.4
2014,4.1,1.91,7.93,6.08,1.7
2013,4.29,2.72,10.99,8.24,2.45
