年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.13,1.96,12.15,8.53,1.2
2019,2.2,2.37,15.68,12.45,2.08
2018,1.04,0.53,3.8,3.01,0.44
2017,0.83,0.41,2.88,2.32,0.19
2016,1.18,1.2,7.89,6.43,0.53
2015,1.34,1.67,10.86,8.9,1.48
2014,1.31,1.77,11.0,8.76,1.6
2013,2.17,3.66,24.03,17.46,3.26
