年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,4.08,-0.58,-1.57,-0.87,0.0
2019,4.44,-6.89,-16.81,-10.78,0.0
2018,8.8,-0.63,-1.72,-1.03,0.0
2017,9.38,0.8,2.27,1.71,0.5
2016,9.09,1.03,2.82,1.98,0.5
2015,10.17,5.2,13.42,8.82,2.28
2014,7.75,3.35,9.26,5.94,2.2
2013,8.9,7.13,21.81,11.54,4.3
