季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,5.91,0.25,1.95,1.21
2020Q4,7.41,0.14,1.16,0.75
2020Q3,7.07,-0.12,-0.94,-0.6
2020Q2,7.54,1.78,14.64,9.0
2020Q1,2.23,-0.78,-6.55,-3.91
2019Q4,5.46,0.47,3.88,2.33
2019Q3,4.1,-0.07,-0.56,-0.34
2019Q2,4.32,0.09,1.09,0.69
2019Q1,7.67,0.12,1.03,0.68
2018Q4,7.3,-0.01,0.97,0.6
2018Q3,7.35,0.3,-0.01,-0.01
2018Q2,6.45,1.47,11.36,6.48
2018Q1,3.77,0.03,0.04,0.02
2017Q4,3.68,0.31,1.63,0.99
2017Q3,2.82,0.21,1.68,1.07
2017Q2,2.2,0.32,2.28,1.51
2017Q1,3.38,-0.19,-1.77,-1.24
2016Q4,3.93,0.56,4.61,3.22
2016Q3,2.37,0.07,0.33,0.22
2016Q2,2.17,0.18,1.21,0.85
2016Q1,4.65,0.11,0.69,0.5
2015Q4,4.34,0.11,0.27,0.19
2015Q3,4.05,0.41,3.23,2.09
2015Q2,2.92,0.37,3.22,2.11
2015Q1,4.38,0.34,2.71,1.68
2014Q4,3.53,0.42,3.47,1.89
2014Q3,2.55,0.36,3.06,1.6
2014Q2,-10.47,0.25,3.54,1.78
