季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,7.64,0.3,1.57,1.0
2020Q4,8.85,0.56,2.9,1.9
2020Q3,7.85,0.6,3.22,2.08
2020Q2,6.76,0.15,0.82,0.55
2020Q1,6.48,0.06,0.35,0.25
2019Q4,7.84,0.1,0.53,0.36
2019Q3,7.64,0.63,3.52,2.17
2019Q2,6.52,0.14,0.8,0.51
2019Q1,7.79,0.21,1.19,0.76
2018Q4,7.41,0.15,0.89,0.53
2018Q3,7.07,0.57,3.34,1.89
2018Q2,6.04,0.27,1.64,0.9
2018Q1,7.06,0.22,1.32,0.75
2017Q4,6.58,0.2,1.29,0.71
2017Q3,6.23,0.64,4.26,2.2
2017Q2,5.07,0.21,1.39,0.75
2017Q1,6.14,0.14,0.98,0.56
2016Q4,5.88,0.28,2.03,1.11
2016Q3,5.42,0.47,3.44,1.89
2016Q2,4.56,0.28,2.1,1.17
2016Q1,5.47,0.11,0.78,0.47
2015Q4,5.28,0.19,1.37,0.78
2015Q3,4.96,0.57,4.2,2.28
2015Q2,3.92,0.17,1.19,0.68
