年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,-0.11,-0.13,-0.67,-0.1,0.0
2019,-0.22,-0.27,-1.87,-0.6,0.0
2018,-0.18,-0.21,-1.52,-0.36,0.0
2017,-0.064,-0.2,-1.41,-0.41,0.0
2016,0.098,0.12,0.81,0.85,0.0
2015,-0.92,-4.59,-26.34,-14.4,0.0
2014,2.74,0.65,3.46,2.24,0.0
2013,2.26,1.61,9.96,6.03,0.0
