季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,17.46,2.19,6.17,4.26
2020Q4,15.42,2.6,7.86,5.11
2020Q3,13.0,5.04,17.19,11.59
2020Q2,8.32,0.75,2.8,2.22
2020Q1,8.09,0.09,0.33,0.27
2019Q4,8.0,0.57,2.16,1.74
2019Q3,7.48,0.35,1.38,1.12
2019Q2,7.15,0.49,1.92,1.57
2019Q1,7.06,-0.63,-2.41,-2.01
2018Q4,7.88,0.27,1.02,0.84
2018Q3,7.63,0.21,0.79,0.65
2018Q2,7.44,0.23,0.9,0.77
2018Q1,7.6,-0.21,-0.82,-0.72
2017Q4,7.65,-0.18,-0.71,-0.61
2017Q3,7.82,0.48,1.83,1.55
2017Q2,7.38,0.15,0.55,0.47
2017Q1,8.06,0.04,0.14,0.12
2016Q4,8.02,0.24,0.89,0.75
2016Q3,7.8,0.66,2.51,2.13
2016Q2,7.2,0.43,1.69,1.46
2016Q1,6.98,0.04,0.14,0.12
2015Q4,6.95,-0.09,-0.34,-0.3
2015Q3,7.03,0.21,0.8,0.7
2015Q2,6.84,0.01,0.04,0.04
2015Q1,7.22,-0.39,-1.54,-1.34
2014Q4,7.6,-0.29,-1.22,-1.04
2014Q3,7.91,0.13,0.51,0.43
2014Q2,7.78,0.36,1.42,1.23
