季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,60.64,0.1,1.52,0.13
2020Q4,59.22,-0.53,-0.13,-0.01
2020Q3,67.78,1.94,5.45,0.47
2020Q2,42.65,-0.18,0.85,0.07
2020Q1,45.44,-0.36,0.35,0.03
2019Q4,50.12,-0.12,1.21,0.1
2019Q3,51.96,-0.12,1.14,0.09
2019Q2,53.59,-0.26,0.89,0.07
2019Q1,68.16,-0.09,1.13,0.09
2018Q4,69.06,0.02,1.36,0.11
2018Q3,69.18,0.3,2.14,0.17
2018Q2,65.6,0.4,2.31,0.18
2018Q1,72.27,0.47,2.24,0.18
2017Q4,63.95,0.22,1.84,0.14
2017Q3,61.64,0.51,2.49,0.19
2017Q2,55.83,-0.02,1.14,0.09
2017Q1,56.05,-0.01,1.24,0.1
2016Q4,56.22,0.12,1.66,0.13
2016Q3,55.56,-0.08,1.26,0.1
2016Q2,56.44,-0.13,0.94,0.08
2016Q1,66.07,-0.1,1.0,0.08
2015Q4,67.13,-0.27,0.23,0.02
2015Q3,71.94,0.16,1.61,0.13
2015Q2,70.17,0.31,2.34,0.2
