季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,1572.0,13.18,4.6,2.46
2020Q4,1473.0,13.26,5.04,2.63
2020Q3,1375.0,14.15,5.84,2.93
2020Q2,1270.0,7.16,3.31,1.73
2020Q1,1321.0,1.2,0.61,0.33
2019Q4,1312.0,3.55,1.62,0.84
2019Q3,1286.0,7.58,3.41,1.74
2019Q2,1230.0,2.26,1.09,0.56
2019Q1,1324.0,2.94,1.43,0.73
2018Q4,1302.0,-3.79,-1.52,-0.75
2018Q3,1331.0,4.5,2.09,1.02
2018Q2,1297.0,1.8,0.95,0.48
2018Q1,1395.0,3.2,1.47,0.77
2017Q4,1369.0,5.45,2.36,1.22
2017Q3,1329.0,7.86,3.39,1.72
2017Q2,1270.0,2.7,1.13,0.59
2017Q1,1376.0,4.92,2.0,1.05
2016Q4,1340.0,6.65,2.79,1.44
2016Q3,1291.0,8.05,3.53,1.85
2016Q2,1231.0,5.55,2.46,1.3
2016Q1,1301.0,5.6,2.46,1.29
2015Q4,1259.0,6.12,2.75,1.37
2015Q3,1214.0,5.67,2.56,1.24
2015Q2,1172.0,6.27,2.72,1.36
2015Q1,1251.0,4.96,2.17,1.08
2014Q4,1215.0,6.07,2.9,1.36
2014Q3,1170.0,7.82,4.02,1.86
2014Q2,1111.0,6.45,3.37,1.6
