年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.76,2.63,13.13,4.26,2.0
2019,2.93,1.7,9.08,3.04,1.5
