年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,180.9,2.11,8.04,2.18,2.0
2019,178.6,2.66,9.36,3.08,3.0
2018,217.7,6.01,23.49,7.49,3.5
2017,165.2,1.69,6.69,2.61,3.5
2016,203.9,5.57,18.62,6.87,5.0
2015,210.7,7.06,24.33,8.25,6.0
2014,192.8,11.44,36.54,10.53,4.0
2013,133.3,10.85,29.4,7.12,2.0
