季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,119.3,1.38,5.15,3.29
2020Q4,104.5,1.49,6.11,3.51
2020Q3,88.72,0.79,3.22,1.78
2020Q2,81.05,0.7,3.0,1.62
2020Q1,87.54,0.48,1.83,1.03
2019Q4,82.73,0.46,1.9,1.05
2019Q3,78.27,0.39,1.6,0.9
2019Q2,74.49,0.37,1.52,0.86
2019Q1,83.03,0.34,1.47,0.87
2018Q4,79.17,0.1,0.42,0.3
2018Q3,74.48,0.22,0.94,0.61
2018Q2,72.25,0.29,1.21,0.75
2018Q1,83.37,0.27,1.14,0.74
2017Q4,73.99,0.54,2.26,1.45
2017Q3,69.09,0.26,1.09,0.72
2017Q2,66.48,0.41,1.75,1.15
2017Q1,75.33,0.5,2.09,1.39
2016Q4,70.35,0.29,1.22,0.83
2016Q3,67.21,0.3,1.29,0.87
2016Q2,64.22,0.69,3.0,1.96
2016Q1,68.33,0.21,0.89,0.63
2015Q4,66.2,0.35,1.5,0.98
2015Q3,63.06,0.15,0.63,0.45
2015Q2,61.54,0.36,1.56,0.97
