季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-7.77,0.18,5.1,1.71
2020Q4,-7.99,0.29,8.72,3.05
2020Q3,-8.38,-0.03,-0.85,-0.34
2020Q2,-8.34,-0.17,-4.93,-2.05
2020Q1,-8.12,-0.03,-0.76,-0.32
2019Q4,-8.09,-0.19,-5.34,-2.39
2019Q3,-7.85,-0.15,-3.94,-1.96
2019Q2,-7.66,-0.15,-3.77,-1.98
2019Q1,-7.47,-0.13,-3.11,-1.84
2018Q4,-7.31,-0.38,-8.77,-6.33
2018Q3,-6.96,-0.09,-1.98,-1.57
2018Q2,-6.85,0.03,0.71,0.56
2018Q1,-6.89,-0.07,-1.45,-1.06
2017Q4,-6.81,-1.79,-23.92,-13.94
2017Q3,-2.59,0.0,0.04,0.02
2017Q2,-2.59,0.04,0.79,0.31
2017Q1,-2.62,-0.53,-9.76,-3.74
2016Q4,-2.32,-1.17,-18.19,-7.49
2016Q3,-1.65,-1.52,-19.24,-8.84
2016Q2,-0.79,-0.27,-2.97,-1.44
2016Q1,-0.64,-0.35,-3.72,-1.84
2015Q4,-0.44,-0.05,-0.5,-0.25
2015Q3,-0.4,0.11,1.15,0.58
2015Q2,-0.46,-0.04,-0.37,-0.18
2015Q1,-0.44,-0.18,-1.82,-0.89
2014Q4,-0.34,0.0,0.03,0.01
2014Q3,-0.35,0.02,0.2,0.1
2014Q2,-0.36,-0.01,-0.13,-0.06
