季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,-5.18,-0.28,-10.26,-0.67
2020Q4,-4.98,-0.35,-11.67,-0.82
2020Q3,-4.74,-1.47,-37.86,-3.34
2020Q2,-3.72,-1.27,-23.83,-2.78
2020Q1,-3.01,-0.99,-15.25,-2.1
2019Q4,-2.32,-0.08,-1.09,-0.16
2019Q3,-2.27,-0.99,-12.92,-2.04
2019Q2,-25.35,-1.14,-13.12,-2.25
2019Q1,-24.55,-1.09,-11.09,-2.08
2018Q4,-23.78,-0.41,-16.2,-3.35
2018Q3,-22.59,-1.34,-10.76,-2.43
2018Q2,-21.53,-0.19,-6.18,-1.49
2018Q1,-23.33,-0.21,-5.49,-1.5
2017Q4,-22.72,-0.38,-8.81,-2.72
2017Q3,-21.56,-0.39,-7.18,-2.26
2017Q2,-20.34,-0.48,-9.11,-2.92
2017Q1,-32.59,-0.75,-12.49,-4.29
2016Q4,-30.27,-3.1,-39.82,-16.29
2016Q3,-20.76,-1.18,-11.39,-5.33
2016Q2,-17.15,-1.37,-11.76,-5.68
2016Q1,-22.2,-1.2,-9.36,-4.57
2015Q4,-18.51,-2.96,-20.63,-10.6
2015Q3,-8.98,-1.26,-7.56,-4.13
2015Q2,-5.02,-0.92,-5.35,-3.01
2015Q1,-8.1,-0.59,-3.49,-1.97
2014Q4,-6.13,-0.13,-0.9,-0.51
2014Q3,-2.77,0.18,0.85,0.47
2014Q2,-3.33,0.19,0.94,0.49
