年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,21.32,0.5,2.94,1.97,0.4
2019,20.92,0.64,2.9,1.94,0.51
2018,20.2,0.55,2.72,1.86,0.45
2017,19.15,0.33,1.33,1.2,0.31
2016,20.34,0.7,3.32,2.36,0.4
2015,21.92,1.57,6.2,3.8,0.6
2014,18.32,1.43,6.68,3.79,0.8
2013,14.23,0.62,1.91,1.37,0.5
