年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.93,-5.9,-20.86,-5.07,0.0
2019,6.27,3.14,10.67,3.53,2.0
2018,6.73,3.66,11.52,4.11,3.8
2017,7.63,6.5,20.76,7.71,5.2
2016,6.05,3.54,11.01,4.54,4.0
2015,6.99,6.43,20.7,9.25,4.6
2014,5.64,5.48,18.7,8.98,4.2
2013,4.87,5.85,24.01,10.44,4.0
