季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,19.09,2.33,7.41,5.51
2020Q4,15.35,1.51,5.31,3.95
2020Q3,12.85,2.07,8.06,5.7
2020Q2,9.34,1.47,5.89,4.2
2020Q1,11.83,0.79,3.09,2.34
2019Q4,10.57,0.84,3.4,2.58
2019Q3,9.14,1.14,4.76,3.49
2019Q2,7.33,0.9,3.73,2.78
2019Q1,9.45,0.51,2.06,1.62
2018Q4,8.64,0.49,2.02,1.58
2018Q3,8.08,1.17,4.92,3.7
2018Q2,6.22,0.74,3.04,2.32
2018Q1,8.45,0.68,2.74,2.18
2017Q4,5.69,0.51,2.06,1.64
2017Q3,4.95,0.81,3.43,2.6
2017Q2,3.68,0.59,2.46,1.89
2017Q1,6.37,0.56,2.27,1.85
2016Q4,5.49,0.45,1.84,1.49
2016Q3,4.88,0.87,3.65,2.84
2016Q2,3.55,0.57,2.36,1.84
2016Q1,5.77,0.49,2.0,1.61
2015Q4,5.02,0.59,2.5,2.02
2015Q3,4.05,0.74,3.19,2.5
2015Q2,2.91,0.23,0.99,0.77
2015Q1,5.71,0.62,2.57,2.08
2014Q4,4.74,0.21,0.89,0.71
2014Q3,4.45,0.82,3.5,2.69
2014Q2,3.2,0.73,3.14,2.43
