季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,2.07,0.05,0.41,0.38
2020Q4,2.02,0.08,0.66,0.61
2020Q3,1.93,0.02,0.16,0.15
2020Q2,1.91,0.17,1.38,1.25
2020Q1,2.14,0.05,0.43,0.39
2019Q4,2.09,0.02,0.13,0.11
2019Q3,2.07,0.09,0.75,0.67
2019Q2,1.98,0.05,0.41,0.38
2019Q1,2.22,0.16,1.28,1.23
2018Q4,2.06,0.11,0.86,0.82
2018Q3,1.96,0.02,0.19,0.18
2018Q2,1.93,0.02,0.19,0.18
2018Q1,1.91,-0.03,-0.27,-0.25
2017Q4,1.1,0.0,0.05,0.04
2017Q3,1.09,0.01,0.07,0.07
2017Q2,1.09,0.04,0.34,0.32
2017Q1,1.05,-0.04,-0.33,-0.31
2016Q4,1.09,-0.04,-0.37,-0.35
2016Q3,1.13,0.04,0.31,0.29
2016Q2,1.09,0.05,0.39,0.36
2016Q1,1.24,0.01,0.04,0.04
2015Q4,1.24,-0.04,-0.35,-0.32
2015Q3,1.28,0.22,1.84,1.69
2015Q2,1.07,0.02,0.15,0.14
2015Q1,1.05,-0.08,-0.67,-0.62
2014Q4,1.13,0.14,1.16,1.05
2014Q3,0.99,0.04,0.38,0.35
2014Q2,0.95,0.03,0.25,0.23
