季度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA)
2021Q1,27.37,1.76,5.17,3.01
2020Q4,24.29,0.37,0.19,0.11
2020Q3,23.7,1.31,4.02,2.22
2020Q2,18.7,1.18,3.5,1.92
2020Q1,22.11,2.14,6.79,3.86
2019Q4,18.37,1.18,4.2,2.36
2019Q3,16.6,1.84,6.32,3.31
2019Q2,13.53,0.03,-0.19,-0.1
2019Q1,24.48,2.07,6.42,3.4
2018Q4,20.89,1.77,6.1,3.13
2018Q3,17.95,3.11,11.89,5.62
2018Q2,12.85,3.09,13.7,5.43
2018Q1,7.51,2.41,11.78,4.25
2017Q4,-0.14,0.17,0.57,0.22
2017Q3,-0.35,-0.53,-3.65,-1.33
2017Q2,0.53,0.17,0.35,0.11
2017Q1,-1.51,0.34,1.49,0.46
2016Q4,-1.91,-0.22,-2.4,-0.73
2016Q3,-1.37,-1.94,-12.62,-4.05
2016Q2,1.68,-0.39,-3.05,-1.04
2016Q1,4.19,0.12,-0.22,-0.08
2015Q4,4.03,0.02,-0.81,-0.29
2015Q3,4.04,0.17,0.25,0.09
2015Q2,3.77,0.22,0.49,0.18
2015Q1,4.52,2.05,11.19,4.72
2014Q4,1.29,0.05,0.93,0.47
2014Q3,1.18,0.25,1.48,0.77
2014Q2,0.82,0.01,0.01,0.0
