年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,3.63,-1.45,-6.18,-2.84,1.0
2019,4.3,0.56,2.21,1.83,1.0
2018,4.49,2.6,9.53,5.58,2.0
2017,4.02,3.11,12.97,7.05,2.0
2016,3.43,3.11,12.59,7.35,1.0
