年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,0.99,1.16,9.7,6.67,0.92
2019,0.76,1.13,9.37,6.96,0.85
2018,0.71,1.23,10.13,7.7,1.0
2017,0.47,0.76,6.24,4.81,1.0
2016,0.56,1.12,8.82,6.7,0.99
2015,0.12,0.12,0.92,0.76,1.0
2014,0.079,-0.7,-4.76,-3.15,1.0
2013,0.51,0.52,3.33,2.25,1.5
