年度,保留盈餘合計,每股稅後盈餘(EPS),股東權益報酬率(ROE),資產報酬率(ROA),現金股利
2020,2.65,1.5,11.35,10.28,0.4
2019,1.42,5.48,86.09,53.48,0.0
2018,-3.07,-0.41,-5.77,-0.86,0.0
2017,-2.54,0.51,4.64,2.63,0.0
2016,-2.86,-0.36,-6.23,-0.82,0.0
2015,-2.47,0.47,-0.7,0.87,0.0
2014,-2.65,3.52,27.93,6.74,0.0
2013,-4.89,-2.11,-38.95,-7.86,0.0
